ENTITYA	IDA	ENTITYB	IDB	SCORE
N-[4-[(2-amino-3-chloro-4-pyridinyl)oxy]-3-fluorophenyl]-4-ethoxy-1-(4-fluorophenyl)-2-oxo-3-pyridinecarboxamide	CHEBI:91409	MST1R	D3ZYM4	
N-[4-[(2-amino-3-chloro-4-pyridinyl)oxy]-3-fluorophenyl]-4-ethoxy-1-(4-fluorophenyl)-2-oxo-3-pyridinecarboxamide	CHEBI:91409	TYRO3	P55146	
N-[4-[2-ethyl-4-(3-methylphenyl)-5-thiazolyl]-2-pyridinyl]benzamide	CHEBI:91360	MAPK11	D4A3U7	
N-[4-[2-ethyl-4-(3-methylphenyl)-5-thiazolyl]-2-pyridinyl]benzamide	CHEBI:91360	MAPK14	P70618	
N-[4-(2-tert-butylphenyl)sulfonylphenyl]-2,3,4-trihydroxy-5-[(2-propan-2-ylphenyl)methyl]benzamide	CHEBI:95008	BCL2L1	P53563	
N-[4-(2-tert-butylphenyl)sulfonylphenyl]-2,3,4-trihydroxy-5-[(2-propan-2-ylphenyl)methyl]benzamide	CHEBI:95008	BCL2	P49950	
N-[4-(2-tert-butylphenyl)sulfonylphenyl]-2,3,4-trihydroxy-5-[(2-propan-2-ylphenyl)methyl]benzamide	CHEBI:95008	MCL1	Q9Z1P3	
N-[4-[3-[[[7-(hydroxyamino)-7-oxoheptyl]amino]-oxomethyl]-5-isoxazolyl]phenyl]carbamic acid tert-butyl ester	CHEBI:94306	HDAC6	D3ZVD8	
N-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]-6-quinazolinyl]-2-propenamide	CHEBI:91467	EGFR	G3V6K6	
N-[4-[3-chloro-4-[(3-fluorophenyl)methoxy]anilino]-6-quinazolinyl]-2-propenamide	CHEBI:91467	ERBB4	Q62956	
N-[4-[[4-(4-methyl-1-piperazinyl)-6-[(5-methyl-1H-pyrazol-3-yl)amino]-2-pyrimidinyl]thio]phenyl]cyclopropanecarboxamide	CHEBI:91336	AURKA	P59241	
N-[4-[[4-(4-methyl-1-piperazinyl)-6-[(5-methyl-1H-pyrazol-3-yl)amino]-2-pyrimidinyl]thio]phenyl]cyclopropanecarboxamide	CHEBI:91336	AURKA	P59241	
N-[4-[[4-(4-methyl-1-piperazinyl)-6-[(5-methyl-1H-pyrazol-3-yl)amino]-2-pyrimidinyl]thio]phenyl]cyclopropanecarboxamide	CHEBI:91336	AURKB	O55099	
N-[4-[[4-(4-methyl-1-piperazinyl)-6-[(5-methyl-1H-pyrazol-3-yl)amino]-2-pyrimidinyl]thio]phenyl]cyclopropanecarboxamide	CHEBI:91336	AURKB	O55099	
N-[4-[(4-Ethylpiperazin-1-yl)methyl]-3-(trifluoromethyl)phenyl]-3-[(E)-2-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-5-yl)ethenyl]-4-methylbenzamide	CID:53302361	BRAF	F1M9C3	
N-[(4-chlorophenyl)methyl]-2-[(2R,6S)-5,12-dioxo-2-phenyl-1-oxa-4-azacyclododec-8-en-6-yl]acetamide	CHEBI:94175	SHH	Q63673	
N-[(4-chlorophenyl)methyl]-2-[(2R,6S)-5,12-dioxo-2-phenyl-1-oxa-4-azacyclododec-8-en-6-yl]acetamide	CHEBI:94175	SHH	Q63673	
N-[4-cyano-3-(trifluoromethyl)phenyl]-3-(4-fluorophenyl)sulfonyl-2-hydroxy-2-methylpropanamide	CHEBI:91617	AR	P15207	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC1	Q4QQW4	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC2	F7ENH8	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC2	F7ENH8	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC3	Q6P6W3	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC4	Q99P99	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC4	Q99P99	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC5	F1LM64	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC6	D3ZVD8	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC6	D3ZVD8	
N-[4-[(hydroxyamino)-oxomethyl]phenyl]carbamic acid [6-(diethylaminomethyl)-2-naphthalenyl]methyl ester	CHEBI:94187	HDAC8	B1WC68	
N-(5-{[(5-tert-butyl-1,3-oxazol-2-yl)methyl]sulfanyl}-1,3-thiazol-2-yl)piperidine-4-carboxamide	CHEBI:91399	CDK2	Q63699	
N-(5-{[(5-tert-butyl-1,3-oxazol-2-yl)methyl]sulfanyl}-1,3-thiazol-2-yl)piperidine-4-carboxamide	CHEBI:91399	CDK7	P51952	
N-(5-{[(5-tert-butyl-1,3-oxazol-2-yl)methyl]sulfanyl}-1,3-thiazol-2-yl)piperidine-4-carboxamide	CHEBI:91399	CDK9	Q641Z4	
N-[6,6-dimethyl-5-[(1-methyl-4-piperidinyl)-oxomethyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-3-yl]-3-methylbutanamide	CHEBI:91371	CDK1	P39951	
N-[6,6-dimethyl-5-[(1-methyl-4-piperidinyl)-oxomethyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-3-yl]-3-methylbutanamide	CHEBI:91371	CDK2	Q63699	
N-[6,6-dimethyl-5-[(1-methyl-4-piperidinyl)-oxomethyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-3-yl]-3-methylbutanamide	CHEBI:91371	CDK4	P35426	
N-[6,6-dimethyl-5-[(1-methyl-4-piperidinyl)-oxomethyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-3-yl]-3-methylbutanamide	CHEBI:91371	CDK5	Q03114	
N-[6,6-dimethyl-5-[(1-methyl-4-piperidinyl)-oxomethyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-3-yl]-3-methylbutanamide	CHEBI:91371	CDK7	P51952	
N-[6,6-dimethyl-5-[(1-methyl-4-piperidinyl)-oxomethyl]-1,4-dihydropyrrolo[3,4-c]pyrazol-3-yl]-3-methylbutanamide	CHEBI:91371	CDK9	Q641Z4	
N-(6-Chloro-7-methoxy-9H-pyrido[3,4-b]indol-8-yl)-2-methylnicotinamide	CID:9929127	IKBKB	Q9QY78	
N-(6-fluoro-1H-indazol-5-yl)-6-methyl-2-oxo-4-[4-(trifluoromethyl)phenyl]-3,4-dihydro-1H-pyridine-5-carboxamide	CHEBI:91332	ROCK1	Q63644	
N-(6-fluoro-1H-indazol-5-yl)-6-methyl-2-oxo-4-[4-(trifluoromethyl)phenyl]-3,4-dihydro-1H-pyridine-5-carboxamide	CHEBI:91332	ROCK2	Q62868	
NAE1	Q9Z1A5	Cell_death	SIGNOR-PH109	
Alx4	D3ZEM1	Ncam1	P13596	0.1
nafadotride	CHEBI:64191	HTR1A	P19327	
nafamostat	CHEBI:135466	Tmprss2	Q6P7D7	
nalbuphine	CHEBI:7454	OPRD1	P33533	
nalbuphine	CHEBI:7454	OPRM1	P33535	
Nalmefene	CHEBI:7457	OPRD1	P33533	
Nalmefene	CHEBI:7457	OPRK1	P34975	
Nalmefene	CHEBI:7457	OPRM1	P33535	
Nalorphine	CHEBI:7458	OPRD1	P33533	
Nalorphine	CHEBI:7458	OPRK1	P34975	
Nalorphine	CHEBI:7458	OPRK1	P34975	
Nalorphine	CHEBI:7458	OPRM1	P33535	
Naloxone benzoylhydrazone	CID:9601084	OPRK1	P34975	
Naloxone benzoylhydrazone	CID:9601084	OPRM1	P33535	
naloxone	CHEBI:7459	OPRD1	P33533	
naloxone	CHEBI:7459	OPRK1	P34975	
naloxone	CHEBI:7459	OPRM1	P33535	
naltrexone	CHEBI:7465	OPRD1	P33533	
naltrexone	CHEBI:7465	OPRK1	P34975	
naltrexone	CHEBI:7465	OPRM1	P33535	
Naltriben	CID:5486827	OPRD1	P33533	
Naltriben	CID:5486827	OPRK1	P34975	
Naltriben	CID:5486827	OPRM1	P33535	
Naltrindole	CHEBI:81528	OPRD1	P33533	
Naltrindole	CHEBI:81528	OPRK1	P34975	
NAN 190	CHEBI:64131	HTR1A	P19327	
NANOG	D3ZS29	Pluripotency	SIGNOR-PH43	
NANOG	D3ZS29	Pluripotency	SIGNOR-PH43	
Naphtho[1,2-d]thiazol-2-amine	CID:94880	Kcnn1	P70606	
Naphtho[1,2-d]thiazol-2-amine	CID:94880	KCNN2	P70604	
Naphtho[1,2-d]thiazol-2-amine	CID:94880	Kcnn3	P70605	
Naphtho[1,2-d]thiazol-2-amine	CID:94880	KCNN4	Q9QYW1	
naproxen	CHEBI:7476	PTGS2	P35355	
naratriptan	CHEBI:7478	HTR1D	P28565	
Nbeal2	D4A1L2	Platelet_alpha_granule_formation	SIGNOR-PH136	
Nbeal2	D4A1L2	Platelet_morphogenesis	SIGNOR-PH135	
N-(cyanomethyl)-4-[2-[4-(4-morpholinyl)anilino]-4-pyrimidinyl]benzamide	CHEBI:91407	JAK1	G3V9W2	
nefazodone	CHEBI:7494	Slc6a2	F1LNR9	
nefazodone	CHEBI:7494	SLC6A4	P31652	
NEFH	P16884	Neurofilament bundle assembly	SIGNOR-PH72	
Nefl	P19527	Neurofilament bundle assembly	SIGNOR-PH72	
neostigmine	CHEBI:7514	ACHE	P37136	
neratinib	CHEBI:61397	EGFR	G3V6K6	
neratinib	CHEBI:61397	EGFR	G3V6K6	
neratinib	CHEBI:61397	EGFR	G3V6K6	
neratinib	CHEBI:61397	ERBB2	P06494	
neratinib	CHEBI:61397	ERBB2	P06494	
neratinib	CHEBI:61397	ERBB2	P06494	
Neu1	Q99PW3	AKT	SIGNOR-PF24	
Neu1	Q99PW3	Apoptosis	SIGNOR-PH2	
RGD1560225	D3ZE20	Myotube_hypertrophy	SIGNOR-PH20	
RGD1560225	D3ZE20	T_cell_activation	SIGNOR-PH73	
NFE2L2	O54968	Apoptosis	SIGNOR-PH2	
NFE2L2	O54968	Cell_death	SIGNOR-PH109	
NFE2L2	O54968	Metastasis	SIGNOR-PH107	
NFE2L2	O54968	Proliferation	SIGNOR-PH4	
NFIL3	Q6IMZ0	Apoptosis	SIGNOR-PH2	
NFIL3	Q6IMZ0	Survival	SIGNOR-PH13	
NF1X	F2Z3R4	PKCtheta/Nfix	SIGNOR-C121	
NfKb-p65/p50	SIGNOR-C13	Apoptosis	SIGNOR-PH2	
NfKb-p65/p50	SIGNOR-C13	Bgn	P47853	
NfKb-p65/p50	SIGNOR-C13	Bhmt	O09171	
NfKb-p65/p50	SIGNOR-C13	Cfi	Q9WUW3	
NfKb-p65/p50	SIGNOR-C13	Fibrosis	SIGNOR-PH90	
NfKb-p65/p50	SIGNOR-C13	HES1	Q04666	
NfKb-p65/p50	SIGNOR-C13	Hsd11b2	P50233	
NfKb-p65/p50	SIGNOR-C13	Hyal1	Q76HN1	
NfKb-p65/p50	SIGNOR-C13	Immune_response	SIGNOR-PH17	
NfKb-p65/p50	SIGNOR-C13	Inflammation	SIGNOR-PH12	
NfKb-p65/p50	SIGNOR-C13	Inflammation	SIGNOR-PH12	
NfKb-p65/p50	SIGNOR-C13	Inflammation	SIGNOR-PH12	
NfKb-p65/p50	SIGNOR-C13	Interferon_Production	SIGNOR-PH16	
NfKb-p65/p50	SIGNOR-C13	M1_polarization	SIGNOR-PH54	
NfKb-p65/p50	SIGNOR-C13	Serpina3n	P09006	
NfKb-p65/p50	SIGNOR-C13	Survival	SIGNOR-PH13	
NfKb-p65/p50	SIGNOR-C13	Thbd	O35370	
NFY	SIGNOR-C1	Zdhhc5	Q2THW7	
NGFR	P07174	Apoptosis	SIGNOR-PH2	
NGFR	P07174	Cell_death	SIGNOR-PH109	
Nhs	F1LU76	Actin_cytoskeleton_reorganization	SIGNOR-PH84	
Nhs	F1LU76	ARP2/3	SIGNOR-C146	
Nhs	F1LU76	WRC complex	SIGNOR-C191	
N-hydroxy-1-[(4-methoxyphenyl)methyl]-6-indolecarboxamide	CHEBI:94192	HDAC8	B1WC68	
N-hydroxy-2-[4-[[(1-methyl-3-indolyl)methylamino]methyl]-1-piperidinyl]-5-pyrimidinecarboxamide	CHEBI:94771	HDAC1	Q4QQW4	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC1	Q4QQW4	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC1	Q4QQW4	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC3	Q6P6W3	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC3	Q6P6W3	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC4	Q99P99	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC4	Q99P99	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC5	F1LM64	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC6	D3ZVD8	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC6	D3ZVD8	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC8	B1WC68	
N-hydroxy-3-[4-[[2-hydroxyethyl-[2-(1H-indol-3-yl)ethyl]amino]methyl]phenyl]-2-propenamide	CHEBI:94063	HDAC8	B1WC68	
Niflumic acid	CHEBI:34888	Ugt1a1	Q64550	
nilotinib	CHEBI:52172	ABL1	E9PT20	
nilotinib	CHEBI:52172	LOC100909750	D3ZGM3	
nilotinib	CHEBI:52172	BCR-ABL	SIGNOR-FP6	
nilotinib	CHEBI:52172	BCR-ABL	SIGNOR-FP6	
nilotinib	CHEBI:52172	KIT	Q63116	
nilotinib	CHEBI:52172	PDGFRA	P20786	
nilotinib	CHEBI:52172	PDGFRB	Q05030	
nimodipine	CHEBI:7575	NR3C2	P22199	
nintedanib	CHEBI:85164	FGFR1	Q04589	
nintedanib	CHEBI:85164	FGFR2	F1LSG7	
nintedanib	CHEBI:85164	FLT1	P53767	
nintedanib	CHEBI:85164	FLT4	Q91ZT1	
nintedanib	CHEBI:85164	FLT4	Q91ZT1	
nintedanib	CHEBI:85164	KDR	O08775	
nintedanib	CHEBI:85164	KDR	O08775	
nintedanib	CHEBI:85164	PDGFRA	P20786	
nintedanib	CHEBI:85164	PDGFRB	Q05030	
nisoxetine	CHEBI:73410	Slc6a2	F1LNR9	
nitrendipine	CHEBI:7582	KCNN4	Q9QYW1	
Nitrendipine	CID:4507	NR3C2	P22199	
NLRP1 inflammasome	SIGNOR-C224	Pyroptosis	SIGNOR-PH105	
NLRP3 inflammasome	SIGNOR-C225	Inflammation	SIGNOR-PH12	
Col6a2	F1LNH3	ECM_synthesis	SIGNOR-PH8	
N-methyl-N-[3-[[[2-[(2-oxo-1,3-dihydroindol-5-yl)amino]-5-(trifluoromethyl)-4-pyrimidinyl]amino]methyl]-2-pyridinyl]methanesulfonamide	CHEBI:91370	PTK2	O35346	
Noc3l	D4AB23	Adipogenesis	SIGNOR-PH26	
nocodazole	CHEBI:34892	ABL1	E9PT20	
nocodazole	CHEBI:34892	LOC100909750	D3ZGM3	
Nod1	D4ADT7	Autophagy	SIGNOR-PH31	
IKBKE	D4A5E7	IRF7	Q3SWU2	0.609
Nod2	D4A5W3	Autophagy	SIGNOR-PH31	
Nodal	D3ZGK9	Apoptosis	SIGNOR-PH2	
Nodal	D3ZGK9	Cell_death	SIGNOR-PH109	
Nodal	D3ZGK9	Proliferation	SIGNOR-PH4	
Noncanonical PRC1	SIGNOR-C151	Adipogenesis	SIGNOR-PH26	
Norbinaltorphimine	CHEBI:81529	OPRD1	P33533	
Norbinaltorphimine	CHEBI:81529	OPRK1	P34975	
Norbinaltorphimine	CHEBI:81529	OPRM1	P33535	
Normorphine	CHEBI:7633	OPRD1	P33533	
Normorphine	CHEBI:7633	OPRK1	P34975	
Normorphine	CHEBI:7633	OPRM1	P33535	
Norzotepine	CID:10041551	Slc6a2	F1LNR9	
Norzotepine	CID:10041551	SLC6A4	P31652	
NOTCH	SIGNOR-PF30	Proliferation	SIGNOR-PH4	
NPC	SIGNOR-C263	Nuclear_pore_function	SIGNOR-PH130	
HEY1	D3ZNI5	RBPJL2	F1LNW1	0.544
	M0RAX9	Myoblast_fusion	SIGNOR-PH98	
NQO1	P05982	Proliferation	SIGNOR-PH4	
NQO1	P05982	Proliferation	SIGNOR-PH4	
NR3C1	P06536	Inflammation	SIGNOR-PH12	
NR3C1/STAT5A	SIGNOR-C84	Adipogenesis	SIGNOR-PH26	
NR4A3	P51179	Apoptosis	SIGNOR-PH2	
NR4A3	P51179	Proliferation	SIGNOR-PH4	
4-(2-methyl-3-propan-2-yl-4-imidazolyl)-N-(4-methylsulfonylphenyl)-2-pyrimidinamine	CHEBI:91419	CDK1	P39951	
NRP1	Q9QWJ9	CoV2 spike protein-NRP1	SIGNOR-C267	
N-tert-butyl-3-[4-(2-methoxyphenyl)-1-piperazinyl]-2-phenylpropanamide	CHEBI:104131	HTR1A	P19327	
N-tert-butyl-3-[[5-methyl-2-[4-[2-(1-pyrrolidinyl)ethoxy]anilino]-4-pyrimidinyl]amino]benzenesulfonamide	CHEBI:91408	JAK2	Q62689	
N-tert-butyl-3-[[5-methyl-2-[4-[2-(1-pyrrolidinyl)ethoxy]anilino]-4-pyrimidinyl]amino]benzenesulfonamide	CHEBI:91408	JAK2	Q62689	
Nucks1	Q9EPJ0	DNA_repair	SIGNOR-PH57	
Nupl2	D3ZHV0	NPC	SIGNOR-C263	
Nup58	P70581	NPC	SIGNOR-C263	
Nup58	P70581	p62_complex	SIGNOR-C259	
NUP98	P49793	mRNA-nucleus_export	SIGNOR-PH127	
NVP-AEW541	CID:11476171	IGF1R	P24062	
NVP-BEP800	CID:25210273	HSP90AB1	P34058	
NVP-BSK805 dihydrochloride	CID:57339395	JAK2	Q62689	
NVP-BVU972	CID:44206063	MET	P97523	
NYYJKMXNVNFOFQ-MHZLTWQESA-N	CID:9829836	Adrb3	P26255	
Obatoclax	CID:16681698	BCL2	P49950	
Obatoclax mesylate	CID:46930996	BCL2L1	P53563	
Obatoclax mesylate	CID:46930996	BCL2L2	O88996	
Obatoclax mesylate	CID:46930996	BCL2	P49950	
Obatoclax mesylate	CID:46930996	MCL1	Q9Z1P3	
okadaic acid	CHEBI:44658	STK3	O54748	
okadaic acid	CHEBI:44658	STK4	D4A648	
olanzapine	CHEBI:7735	HRH1	P31390	
olanzapine	CHEBI:7735	HTR1A	P19327	
olanzapine	CHEBI:7735	HTR1A	P19327	
olanzapine	CHEBI:7735	Htr1b	P28564	
olanzapine	CHEBI:7735	HTR1D	P28565	
olanzapine	CHEBI:7735	Htr1f	P30940	
olanzapine	CHEBI:7735	Htr2a	P14842	
olaparib	CHEBI:83766	Parp3	Q5U2U3	
olodaterol	CHEBI:82700	ADRB2	P10608	
Olopatadine	CHEBI:7769	HRH1	P31390	
OPTN	Q8R5M4	Apoptosis	SIGNOR-PH2	
OPTN	Q8R5M4	Cell_growth	SIGNOR-PH33	
OPTN	Q8R5M4	Protein_aggregates	SIGNOR-PH142	
orantinib	CHEBI:91088	KDR	O08775	
OSI-420	CID:18924996	EGFR	G3V6K6	
OSU-03012	CHEBI:131196	PDPK1	O55173	
oxandrolone	CHEBI:7820	AR	P15207	
oxaprozin	CHEBI:7822	PTGS1	Q63921	
oxaprozin	CHEBI:7822	PTGS2	P35355	
Oxatomide	CHEBI:31943	HRH1	P31390	
Oxotremorine	CHEBI:7851	Chrm1	P08482	
Oxotremorine	CHEBI:7851	CHRM2	P10980	
Oxotremorine	CHEBI:7851	Chrm3	P08483	
Oxotremorine	CHEBI:7851	Chrm4	P08485	
oxotremorine M	CHEBI:38322	Chrm1	P08482	
oxotremorine M	CHEBI:38322	CHRM2	P10980	
oxotremorine M	CHEBI:38322	Chrm3	P08483	
oxotremorine M	CHEBI:38322	Chrm4	P08485	
oxybutynin	CHEBI:7856	Chrm1	P08482	
oxybutynin	CHEBI:7856	CHRM2	P10980	
oxymetazoline	CHEBI:7862	ADRA1A	P43140	
oxymetazoline	CHEBI:7862	ADRA1B	P15823	
oxymetazoline	CHEBI:7862	ADRA1D	P23944	
oxymetazoline	CHEBI:7862	ADRA2A	P22909	
oxymetazoline	CHEBI:7862	Adra2b	P19328	
oxymetazoline	CHEBI:7862	Adra2c	P22086	
oxymetazoline	CHEBI:7862	Htr1b	P28564	
oxymetazoline	CHEBI:7862	HTR1D	P28565	
p62_complex	SIGNOR-C259	Nuclear_pore_function	SIGNOR-PH130	
Pac-1	CID:135421197	CASP3	P55213	
Pafah1b1	P63004	Cerebral_cortex_development	SIGNOR-PH66	
Pafah1b1	P63004	Neuron_migration	SIGNOR-PH67	
paclitaxel	CHEBI:45863	TUBB1	M0R8B6	
paclitaxel	CHEBI:45863	Tubulin	SIGNOR-PF46	
palbociclib	CHEBI:85993	CCND2	Q04827	
palbociclib	CHEBI:85993	CDK4	P35426	
palbociclib	CHEBI:85993	CDK6	F1MA87	
paliperidone	CHEBI:82978	HRH1	P31390	
paliperidone	CHEBI:82978	HTR1A	P19327	
paliperidone	CHEBI:82978	Htr1b	P28564	
paliperidone	CHEBI:82978	HTR1D	P28565	
paliperidone	CHEBI:82978	Htr2a	P14842	
PAMPs	SIGNOR-ST11	Aim2	D4A9W0	
PAMPs	SIGNOR-ST11	Mefv	Q9JJ25	
PAMPs	SIGNOR-ST11	Nlrp1a	D9I2F9	
PAMPs	SIGNOR-ST11	Slc11a1	P70553	
PAMPs	SIGNOR-ST11	TLR4	Q9QX05	
PAMPs	SIGNOR-ST11	TLRs	SIGNOR-PF20	
panobinostat	CHEBI:85990	HDAC1	Q4QQW4	
panobinostat	CHEBI:85990	HDAC2	F7ENH8	
panobinostat	CHEBI:85990	HDAC3	Q6P6W3	
panobinostat	CHEBI:85990	HDAC4	Q99P99	
panobinostat	CHEBI:85990	HDAC6	D3ZVD8	
panobinostat	CHEBI:85990	HDAC8	B1WC68	
panobinostat	CHEBI:85990	HDAC9	E5RQ38	
TP73	D4AA88	CDKN1A	Q64315	0.271
paracetamol	CHEBI:46195	PTGS2	P35355	
paroxetine	CHEBI:7936	SLC6A4	P31652	
paroxetine	CHEBI:7936	SLC6A4	P31652	
PARP1	P27008	Apoptosis	SIGNOR-PH2	
PAS complex	SIGNOR-C190	Multivesicular_body_assembly	SIGNOR-PH83	
PATJ	F1MAD2	AMOT/MPP5/INADL/LIN7C	SIGNOR-C27	
PAX2	D4ACZ2	Urogenital_tract	SIGNOR-PH71	
PAX7	D3ZRA8	MLL1 complex	SIGNOR-C89	
PAX7	D3ZRA8	PAX7/MLL1 complex	SIGNOR-C90	
PAX7	D3ZRA8	Quiescence	SIGNOR-PH25	
PAX7	D3ZRA8	Skeletal_muscle_differentiation	SIGNOR-PH1	
pazopanib	CHEBI:71219	CSF1R	Q00495	
pazopanib	CHEBI:71219	FGFR1	Q04589	
pazopanib	CHEBI:71219	FLT1	P53767	
pazopanib	CHEBI:71219	FLT1	P53767	
pazopanib	CHEBI:71219	FLT4	Q91ZT1	
pazopanib	CHEBI:71219	FLT4	Q91ZT1	
pazopanib	CHEBI:71219	KDR	O08775	
pazopanib	CHEBI:71219	KDR	O08775	
pazopanib	CHEBI:71219	KIT	Q63116	
pazopanib	CHEBI:71219	PDGFRB	Q05030	
pazopanib hydrochloride	CHEBI:71217	FGF1	P61149	
pazopanib hydrochloride	CHEBI:71217	FGFR3	F1LSN4	
pazopanib hydrochloride	CHEBI:71217	FLT1	P53767	
pazopanib hydrochloride	CHEBI:71217	FLT4	Q91ZT1	
pazopanib hydrochloride	CHEBI:71217	ITK	D4A7W7	
pazopanib hydrochloride	CHEBI:71217	KIT	Q63116	
pazopanib hydrochloride	CHEBI:71217	PDGFRA	P20786	
pazopanib hydrochloride	CHEBI:71217	PDGFRB	Q05030	
pazopanib hydrochloride	CHEBI:71217	RTKs	SIGNOR-PF38	
PB28 dihydrochloride	CID:46861545	Sigmar1	Q9R0C9	
PB28 dihydrochloride	CID:46861545	Tmem97	Q5U3Y7	
PD-153035 hydrochloride	CHEBI:91075	EGFR	G3V6K6	
PD173074	CHEBI:63448	FGFR3	F1LSN4	
PD173955	CHEBI:49791	ABL1	E9PT20	
PD173955	CHEBI:49791	LOC100909750	D3ZGM3	
PD173955	CHEBI:49791	SRC	Q9WUD9	
PD318088	CID:10231331	MAP2K1	Q01986	
PD318088	CID:10231331	MEK1/2	SIGNOR-PF25	
PDGFA	P28576	Angiogenesis	SIGNOR-PH46	
Pdia6	Q63081	Metastasis	SIGNOR-PH107	
4-{[(7R)-8-cyclopentyl-7-ethyl-5-methyl-6-oxo-5,6,7,8-tetrahydropteridin-2-yl]amino}-3-methoxy-N-(1-methylpiperidin-4-yl)benzamide	CHEBI:49868	PLK1	Q62673	
pelitinib	CHEBI:38927	EGFR	G3V6K6	
pemetrexed	CHEBI:63616	DHFR	Q920D2	
pemetrexed	CHEBI:63616	GART	G3V918	
pemetrexed	CHEBI:63616	TYMS	P45352	
pemetrexed disodium	CHEBI:63722	Atic	O35567	
pemetrexed disodium	CHEBI:63722	DHFR	Q920D2	
pemetrexed disodium	CHEBI:63722	GART	G3V918	
pemetrexed disodium	CHEBI:63722	TYMS	P45352	
pentazocine	CHEBI:7982	OPRD1	P33533	
pentazocine	CHEBI:7982	OPRK1	P34975	
pentazocine	CHEBI:7982	OPRK1	P34975	
pentazocine	CHEBI:7982	OPRM1	P33535	
Pentostatin	CID:439693	Ada	Q920P6	
PER2	Q9Z301	Apoptosis	SIGNOR-PH2	
PER2	Q9Z301	Proliferation	SIGNOR-PH4	
perifosine	CHEBI:67272	AKT1	P47196	
perifosine	CHEBI:67272	AKT1	P47196	
perifosine	CHEBI:67272	AKT	SIGNOR-PF24	
Pes1	Q3B8N8	Proliferation	SIGNOR-PH4	
pevonedistat	CHEBI:145535	Ube2f	Q5U203	
Pex1	D3ZZB2	Protein_localization_to_peroxisome	SIGNOR-PH86	
Pex6	P54777	Protein_localization_to_peroxisome	SIGNOR-PH86	
PF-03814735	CID:49830590	AURKB	O55099	
PF-03814735	CID:49830590	FLT1	P53767	
PF-03814735	CID:49830590	PTK2	O35346	
