ENTITYA	IDA	ENTITYB	IDB	SCORE
GUCY1B2	Q8BXH3	GUCY1A3-B2	SIGNOR-C139	
GW 3965	CHEBI:79995	NR1H3	Q9Z0Y9	
GW 791343 HYDROCHLORIDE	CID:9848159	P2RX7	Q9Z1M0	
haloperidol	CHEBI:5613	DRD2	P61168	
haloperidol	CHEBI:5613	Drd3	P30728	
haloperidol	CHEBI:5613	HRH1	P70174	
haloperidol	CHEBI:5613	HTR1A	Q64264	
haloperidol	CHEBI:5613	HTR1A	Q64264	
haloperidol	CHEBI:5613	Htr2a	P35363	
Halcinonide	CHEBI:31663	SMO	P56726	
haloperidol	CHEBI:5613	HTR2B	Q02152	
haloperidol	CHEBI:5613	Sigmar1	O55242	
halothane	CHEBI:5615	KCNK3	O35111	
Haus6	Q6NV99	Microtubule_polimerization	SIGNOR-PH106	
herbimycin	CHEBI:5674	SRC	P05480	
HES1	P35428	Adipogenesis	SIGNOR-PH26	
hexestrol	CHEBI:31669	ESR1	P19785	
Hexocyclium	CHEBI:5707	CHRM2	Q9ERZ4	
Hexocyclium	CHEBI:5707	Chrm3	Q9ERZ3	
Hexocyclium	CHEBI:5707	Chrm4	P32211	
Hexocyclium	CHEBI:5707	Chrm5	Q920H4	
Hhex	P43120	Proliferation	SIGNOR-PH4	
HIF1A	Q61221	Glycolysis	SIGNOR-PH34	
HIF1A	Q61221	Glycolysis	SIGNOR-PH34	
HIF1A	Q61221	Metabolism	SIGNOR-PH77	
HIP1	Q8VD75	Cell_death	SIGNOR-PH109	
HLF	Q8BW74	Apoptosis	SIGNOR-PH2	
HLF	Q8BW74	Cell_death	SIGNOR-PH109	
HMGA2	P52927	Apoptosis	SIGNOR-PH2	
HMOX1	P14901	Apoptosis	SIGNOR-PH2	
HMOX1	P14901	Apoptosis	SIGNOR-PH2	
HMOX1	P14901	Proliferation	SIGNOR-PH4	
Hook1	Q8BIL5	Epithelial-mesenchymal_transition	SIGNOR-PH45	
HOXA9	P09631	Differentiation	SIGNOR-PH37	
1-[2-chloro-4-[(6,7-dimethoxy-4-quinolinyl)oxy]phenyl]-3-(5-methyl-3-isoxazolyl)urea	CHEBI:91327	KDR	P35918	
Selenos	Q9BCZ4	VCP	Q01853	0.1
Hspa8	P63017	Chaperone-mediated autophagy	SIGNOR-PH118	
hydromorphone	CHEBI:5790	OPRD1	P32300	
hydromorphone	CHEBI:5790	OPRK1	P33534	
hydromorphone	CHEBI:5790	OPRM1	P42866	
Hypoxia	SIGNOR-ST25	Egln1	Q91YE3	
Hypoxia	SIGNOR-ST25	EGLN2	Q91YE2	
Hypoxia	SIGNOR-ST25	Egln3	Q91UZ4	
Hypoxia	SIGNOR-ST25	Nptx1	Q62443	
ibuprofen	CHEBI:5855	PTGS1	P22437	
ibuprofen	CHEBI:5855	PTGS2	Q05769	
ibuprofen	CHEBI:5855	PTGS2	Q05769	
Ibutamoren	CID:178024	GHSR	Q99P50	
IC-87114	CHEBI:90686	PIK3CB	Q8BTI9	
IC-87114	CHEBI:90686	PIK3CD	O35904	
IC-87114	CHEBI:90686	PIK3CD	O35904	
IC-87114	CHEBI:90686	PIK3CG	Q9JHG7	
ICAM1	P13597	Chemotaxis	SIGNOR-PH93	
ICI D1694	CHEBI:5847	TYMS	P07607	
idarubicin	CHEBI:42068	TOP2A	Q01320	
idarubicin	CHEBI:42068	TOP2B	Q64511	
IFNAR	SIGNOR-C243	Macrophage_activation	SIGNOR-PH126	
IFNG	P01580	ARDS	SIGNOR-PH128	
IFNG	P01580	Immune_response	SIGNOR-PH17	
IFNG	P01580	Inflammation	SIGNOR-PH12	
IGF1	P05017	Adipogenesis	SIGNOR-PH26	
85375-15-1	CID:6917797	SLC6A13	P31649	
IGFBP5	Q07079	Skeletal_muscle_differentiation	SIGNOR-PH1	
IKK-complex	SIGNOR-C14	HES1	P35428	
IKZF1	Q03267	Lymphopoiesis	SIGNOR-PH111	
IKZF3	O08900	B_cell_maturation	SIGNOR-PH15	
IL10RA	Q61727	Phagocytosis	SIGNOR-PH97	
IL10RA	Q61727	Phagocytosis	SIGNOR-PH97	
IL18	P70380	T_cell_activation	SIGNOR-PH73	
IL1A	P01582	Inflammation	SIGNOR-PH12	
IL1B	P10749	Immune_response	SIGNOR-PH17	
IL4	P07750	Myoblast_fusion	SIGNOR-PH98	
IL5RA	P21183	ERK1/2	SIGNOR-PF1	
IL6	P08505	Inflammation	SIGNOR-PH12	
IL6ST	Q00560	T_cell_activation	SIGNOR-PH73	
iloprost	CHEBI:63916	PTGIR	P43252	
imatinib	CHEBI:45783	KIT	P05532	
imatinib	CHEBI:45783	KIT	P05532	
imatinib	CHEBI:45783	PDGFRA	P26618	
imatinib	CHEBI:45783	PDGFRB	P05622	
imatinib methanesulfonate	CHEBI:31690	ABL1	P00520	
imatinib methanesulfonate	CHEBI:31690	BCR-ABL	SIGNOR-FP6	
imatinib methanesulfonate	CHEBI:31690	KIT	P05532	
imiquimod	CHEBI:36704	TLR7	P58681	
imiquimod	CHEBI:36704	TLR8	P58682	
Immune complexes	SIGNOR-ST15	FCGR1	P26151	
Immune complexes	SIGNOR-ST15	FCGR2	P08101	
Immune_response	SIGNOR-PH17	ARDS	SIGNOR-PH128	
PPM1D	Q9QZ67	RPS6KA3	P18654	0.234
NRF1	Q9WU00	Retreg3	Q9CQV4	0.1
indometacin	CHEBI:49662	PTGS1	P22437	
indometacin	CHEBI:49662	PTGS2	Q05769	
indometacin	CHEBI:49662	PTGS2	Q05769	
Inflammation	SIGNOR-PH12	ARDS	SIGNOR-PH128	
Inflammation	SIGNOR-PH12	IL4	P07750	
1038915-60-4	CID:24958200	PARP1	P11103	
Integrator complex	SIGNOR-C265	HIST1H4A	P62806	
Integrator complex	SIGNOR-C265	JUNB	P09450	
Integrator complex	SIGNOR-C265	NcRNA_processing	SIGNOR-PH95	
Integrator complex	SIGNOR-C265	SDC4	O35988	
Ints14	Q8R3P6	Integrator complex	SIGNOR-C265	
Ionizing radiation	SIGNOR-ST16	CCDC6-RET	SIGNOR-FP9	
Ionizing radiation	SIGNOR-ST16	ELE1-RET	SIGNOR-FP10	
IPA-3	CHEBI:101355	PKN1	P70268	
IRAK3	Q8K4B2	Inflammation	SIGNOR-PH12	
IRF3	P70671	Interferon_Production	SIGNOR-PH16	
IRF4	Q64287	M2_polarization	SIGNOR-PH55	
IRF4	Q64287	M2_polarization	SIGNOR-PH55	
IRF5	P56477	M1_polarization	SIGNOR-PH54	
irinotecan	CHEBI:80630	Top1mt	Q8R4U6	
irinotecan	CHEBI:80630	TOP1	Q04750	
isoprenaline	CHEBI:64317	ADRB1	P34971	
isoprenaline	CHEBI:64317	ADRB2	P18762	
isoprenaline	CHEBI:64317	Adrb3	P25962	
NRF1	Q9WU00	Retreg3	Q9CQV4	0.1
Gle1	Q8R322	NPC	SIGNOR-C263	0.494
ixazomib	CHEBI:90942	PSMB5	O55234	
ixazomib citrate	CHEBI:90939	PSMB5	O55234	
ixabepilone	CHEBI:63605	Tubulin	SIGNOR-PF46	
JAK1/STAT1/STAT3	SIGNOR-C120	Fibrosis	SIGNOR-PH90	
JAK1/STAT1/STAT3	SIGNOR-C120	Proliferation	SIGNOR-PH4	
Jervine	CHEBI:6088	SMO	P56726	
Jervine	CHEBI:6088	SMO	P56726	
JNJ-28312141 free base	CID:11676971	CSF1R	P09581	
JNJ-28312141 free base	CID:11676971	CSF1R	P09581	
JNJ-28312141 free base	CID:11676971	FLT3	Q00342	
JNJ-28312141 free base	CID:11676971	FLT3	Q00342	
JNK	SIGNOR-PF15	Apoptosis	SIGNOR-PH2	
JQ1	CHEBI:137113	Brd2	Q7JJ13	
JQ1	CHEBI:137113	Brd3	Q8K2F0	
JQ1	CHEBI:137113	BRD4	Q9ESU6	
JQ1	CHEBI:137113	Brdt	Q91Y44	
JUN	P05627	Apoptosis	SIGNOR-PH2	
JUN	P05627	Brown_adipogenesis	SIGNOR-PH27	
JUN	P05627	Cell_migration	SIGNOR-PH38	
JUN	P05627	Monocyte_differentiation	SIGNOR-PH101	
JWOGUUIOCYMBPV-GMFLJSBRSA-N	CID:6918328	HDAC1	O09106	
JWOGUUIOCYMBPV-GMFLJSBRSA-N	CID:6918328	HDAC2	P70288	
JWOGUUIOCYMBPV-GMFLJSBRSA-N	CID:6918328	HDAC2	P70288	
JWOGUUIOCYMBPV-GMFLJSBRSA-N	CID:6918328	HDAC2	P70288	
JWOGUUIOCYMBPV-GMFLJSBRSA-N	CID:6918328	HDAC3	O88895	
JWOGUUIOCYMBPV-GMFLJSBRSA-N	CID:6918328	HDAC3	O88895	
kaempferol	CHEBI:28499	AHR-ARNT	SIGNOR-C125	
Kdm2b	Q6P1G2	Adipogenesis	SIGNOR-PH26	
ketanserin	CHEBI:6123	HTR2B	Q02152	
ketanserin	CHEBI:6123	Slc18a1	Q8R090	
ketoconazole	CHEBI:47519	Ugt1a1	Q63886	
ketoprofen	CHEBI:6128	PTGS1	P22437	
ketoprofen	CHEBI:6128	PTGS2	Q05769	
ketotifen	CHEBI:92511	HRH1	P70174	
Kif2b	Q8C0N1	Mitotic_checkpoint	SIGNOR-PH28	
KLF15	Q9EPW2	Adipogenesis	SIGNOR-PH26	
KLF1	P46099	Erythrocyte_differentiation	SIGNOR-PH104	
KLF6	O08584	Adipogenesis	SIGNOR-PH26	
KMT2A	P55200	MLL1 complex	SIGNOR-C89	
KMT2D	Q6PDK2	MLL2 complex	SIGNOR-C88	
KPNA6	O35345	NOTCH	SIGNOR-PF30	
KRAS	P32883	Glycolysis	SIGNOR-PH34	
KRN-633	CID:9549295	FLT1	P35969	
KRN-633	CID:9549295	FLT4	P35917	
KRN-633	CID:9549295	KDR	P35918	
Ku-0063794	CHEBI:85572	MTOR	Q9JLN9	
KU-60019	CID:15953870	ATM	Q62388	
KX2-391	CID:23635314	SRC	P05480	
Lamp2	P17047	Chaperone-mediated autophagy	SIGNOR-PH118	
lanreotide	CHEBI:135901	Sstr2	P30875	
lanreotide	CHEBI:135901	Sstr5	O08858	
lapatinib	CHEBI:49603	CSK	P41241	
lapatinib	CHEBI:49603	EGFR	Q01279	
lapatinib	CHEBI:49603	EGFR	Q01279	
lapatinib	CHEBI:49603	ERBB2	P70424	
lapatinib	CHEBI:49603	ERBB2	P70424	
lapatinib	CHEBI:49603	KDR	P35918	
lapatinib	CHEBI:49603	KIT	P05532	
lapatinib	CHEBI:49603	RET	P35546	
L-arginine	CHEBI:16467	Arg1	Q61176	
L-arginine	CHEBI:16467	NOS2	P29477	
L-arginine	CHEBI:16467	Slc38a9	Q8BGD6	
Selenos	Q9BCZ4	Derl1	Q99J56	0.1
LDHA	P06151	Glycolysis	SIGNOR-PH34	
LEF1	P27782	Differentiation	SIGNOR-PH37	
LEF1	P27782	Proliferation	SIGNOR-PH4	
LEF1	P27782	Survival	SIGNOR-PH13	
lenalidomide	CHEBI:63791	CSNK1A1	Q8BK63	
lenvatinib	CHEBI:85994	FLT4	P35917	
lenvatinib	CHEBI:85994	KDR	P35918	
lenalidomide	CHEBI:63791	IKZF3	O08900	
leuprolide	CHEBI:6427	Gnrhr	Q01776	
levomethadone	CHEBI:136003	OPRD1	P32300	
levomethadone	CHEBI:136003	OPRK1	P33534	
levomethadone	CHEBI:136003	OPRM1	P42866	
levomilnacipran	CHEBI:136040	Slc6a3	Q61327	
levomilnacipran	CHEBI:136040	SLC6A4	Q60857	
Lewy_body_formation	SIGNOR-PH56	Apoptosis	SIGNOR-PH2	
LGALS3	P16110	Apoptosis	SIGNOR-PH2	
lidocaine	CHEBI:6456	SCN2A1	B1AWN6	
lidocaine	CHEBI:6456	SCN5A	Q9JJV9	
linagliptin	CHEBI:68610	DPP4	P28843	
linifanib	CHEBI:91435	CSF1R	P09581	
linifanib	CHEBI:91435	FLT1	P35969	
linifanib	CHEBI:91435	FLT3	Q00342	
linifanib	CHEBI:91435	FLT4	P35917	
linifanib	CHEBI:91435	KDR	P35918	
Linsitinib	CID:11640390	IGF1R	Q60751	
Linsitinib	CID:11640390	INSR	P15208	
lisinopril	CHEBI:43755	Ace	P09470	
lisinopril	CHEBI:43755	Ace	P09470	
L-isoprenaline	CHEBI:6257	ADRB1	P34971	
L-isoprenaline	CHEBI:6257	Adrb3	P25962	
lisuride	CHEBI:51164	HTR1A	Q64264	
lisuride	CHEBI:51164	HTR1A	Q64264	
LMNA	P48678	Adipogenesis	SIGNOR-PH26	
LMNA	P48678	Membrane_blebbing	SIGNOR-PH24	
lofepramine	CHEBI:47782	Slc6a2	O55192	
lofexidine	CHEBI:51368	ADRA2A	Q01338	
lofexidine	CHEBI:51368	Adra2b	P30545	
lofexidine	CHEBI:51368	Adra2c	Q01337	
Loratadine	CHEBI:6538	Slc6a15	Q8BG16	
lovastatin	CHEBI:40303	HMGCR	Q01237	
Lrp1b	Q9JI18	Proliferation	SIGNOR-PH4	
Lrp1b	Q9JI18	Proliferation	SIGNOR-PH4	
LRRK2	Q5S006	Autophagy	SIGNOR-PH31	
PTK6	Q64434	Eps8	Q08509	0.25
LSM-1231	CHEBI:91471	FLT3	Q00342	
LSM-1231	CHEBI:91471	JAK2	Q62120	
LSM-1231	CHEBI:91471	NTRK1	Q3UFB7	
LSM-1231	CHEBI:91471	NTRK2	P15209	
LSM-20934	CHEBI:109533	DRD2	P61168	
LSM-20934	CHEBI:109533	HTR1A	Q64264	
L-serine	CHEBI:17115	PKM	P52480	
LTBR	P50284	B_cell_maturation	SIGNOR-PH15	
LTBR	P50284	Lymphoma	SIGNOR-PH14	
L-thyroxine(1-)	CHEBI:60302	Ugt1a1	Q63886	
luminespib	CHEBI:83656	HSP90AA1	P07901	
luminespib	CHEBI:83656	HSP90AB1	P11499	
lurasidone	CHEBI:70735	ADRA2A	Q01338	
lurasidone	CHEBI:70735	HTR1A	Q64264	
lurasidone	CHEBI:70735	Htr2a	P35363	
lurasidone	CHEBI:70735	Htr7	P32304	
LY-2157299	CHEBI:137064	TGFBR1	Q64729	
LY-2157299	CHEBI:137064	TGFBR2	Q62312	
LY2784544	CID:46213929	JAK2	Q62120	
LY294002	CHEBI:65329	PI3K	SIGNOR-C156	
LY294002	CHEBI:65329	PIK3C3	Q6PF93	
LY294002	CHEBI:65329	PIK3R1	P26450	
LY2940680	CID:49848070	SMO	P56726	
lysophosphatidylserine 14:0(1-)	CHEBI:72402	Gpr174	Q3U507	
lysophosphatidylserine 14:0(1-)	CHEBI:72402	P2ry10	Q8BFU7	
M2_polarization	SIGNOR-PH55	IL10	P18893	
Macrophage_activation	SIGNOR-PH126	ARDS	SIGNOR-PH128	
Macrophage_activation	SIGNOR-PH126	CCL12	Q62401	
Macrophage_activation	SIGNOR-PH126	IL18	P70380	
MACF1	Q9QXZ0	LRP6	O88572	0.181
MAGED1	Q9QYH6	Skeletal_muscle_differentiation	SIGNOR-PH1	
MAP1LC3A	Q91VR7	Autophagosome_formation	SIGNOR-PH36	
4-[[9-chloro-7-(2-fluoro-6-methoxyphenyl)-5H-pyrimido[5,4-d][2]benzazepin-2-yl]amino]-2-methoxybenzoic acid	CHEBI:125628	AURKA	P97477	
MAPK12	O08911	Satellite_cells_self-renewal	SIGNOR-PH100	
MAPK14	P47811	Fibrosis	SIGNOR-PH90	
MAPK14	P47811	M2_polarization	SIGNOR-PH55	
MAPK14	P47811	Proliferation	SIGNOR-PH4	
1124329-14-1	CID:56973724	TTK	P35761	
FANCD2	Q80V62	BRCA2	P97929	0.742
FANCD2	Q80V62	BRCA2	P97929	0.742
Bcorl1	A2AQH4	CTBP1	O88712	0.351
85375-15-1	CID:6917797	SLC6A1	P31648	
MAPT	P10637	Neurofibrillary tangle formation	SIGNOR-PH58	
maraviroc	CHEBI:63608	CCL5	P30882	
maraviroc	CHEBI:63608	CCR5	P51682	
alvocidib	CHEBI:47344	CDK4	P30285	
Mas1	P30554	Inflammation	SIGNOR-PH12	
masitinib	CHEBI:63450	KIT	P05532	
masitinib	CHEBI:63450	PDGFRA	P26618	
Mat2b	Q99LB6	Apoptosis	SIGNOR-PH2	
Mat2b	Q99LB6	Proliferation	SIGNOR-PH4	
Mat2b	Q99LB6	Proliferation	SIGNOR-PH4	
Mc1r	Q01727	Pigmentation	SIGNOR-PH70	
alvocidib	CHEBI:47344	CDK5	P49615	
MCM	SIGNOR-C268	DNA_replication	SIGNOR-PH53	
alvocidib	CHEBI:47344	CDK6	Q64261	
MEF2C	Q8CFN5	Skeletal_muscle_differentiation	SIGNOR-PH1	
MEIS1	Q60954	Apoptosis	SIGNOR-PH2	
MEIS1	Q60954	Cell_death	SIGNOR-PH109	
MEIS1	Q60954	Differentiation	SIGNOR-PH37	
MEIS1	Q60954	Proliferation	SIGNOR-PH4	
Melanotan II	CID:92432	MC3R	P33033	
Melanotan II	CID:92432	MC4R	P56450	
meloxicam	CHEBI:6741	PTGS2	Q05769	
MEN1	O88559	Proliferation	SIGNOR-PH4	
mepyramine	CHEBI:6762	HRH1	P70174	
Mequitazine	CHEBI:31821	HRH1	P70174	
mesulergine	CHEBI:73378	HTR2B	Q02152	
metaproterenol	CHEBI:6792	ADRB1	P34971	
metaproterenol	CHEBI:6792	ADRB2	P18762	
metaproterenol	CHEBI:6792	ADRB2	P18762	
metaproterenol	CHEBI:6792	Adrb3	P25962	
metformin	CHEBI:6801	CRTC2	Q3U182	
metformin	CHEBI:6801	CRTC2	Q3U182	
metformin	CHEBI:6801	PCK1	Q9Z2V4	
methiothepin	CHEBI:64203	HTR1A	Q64264	
methiothepin	CHEBI:64203	HTR1A	Q64264	
methiothepin	CHEBI:64203	HTR2B	Q02152	
methotrexate	CHEBI:44185	DHFR	P00375	
methoxamine	CHEBI:6839	ADRA1A	P97718	
methoxamine	CHEBI:6839	ADRA1B	P97717	
methoxamine	CHEBI:6839	ADRA1D	P97714	
methylnaltrexone	CHEBI:136007	OPRD1	P32300	
methylnaltrexone	CHEBI:136007	OPRK1	P33534	
methyltestosterone	CHEBI:27436	AR	P19091	
alvocidib	CHEBI:47344	CDK7	Q03147	
alvocidib	CHEBI:47344	CDK9	Q99J95	
methysergide	CHEBI:584020	HTR1A	Q64264	
metoprolol	CHEBI:6904	ADRB1	P34971	
metyrapone	CHEBI:44241	Cyp11b2	P15539	
Mfge8	P21956	Fibrosis	SIGNOR-PH90	
mianserin	CHEBI:51137	HTR2B	Q02152	
midostaurin	CHEBI:63452	FGR	P14234	
midostaurin	CHEBI:63452	FLT3	Q00342	
midostaurin	CHEBI:63452	FLT3	Q00342	
midostaurin	CHEBI:63452	KDR	P35918	
midostaurin	CHEBI:63452	KIT	P05532	
midostaurin	CHEBI:63452	PRKCA	P20444	
mifepristone	CHEBI:50692	NR1I2	O54915	
mifepristone	CHEBI:50692	NR3C1	P06537	
migalastat	CHEBI:135923	Gla	P51569	
minoxidil	CHEBI:6942	Plod1	Q9R0E2	
Mitochondrial respiratory chain complex I	SIGNOR-C277	Respiratory electron transport chain	SIGNOR-PH141	
Mitochondrial respiratory chain complex II	SIGNOR-C278	Respiratory electron transport chain	SIGNOR-PH141	
Mitochondrial respiratory chain complex III	SIGNOR-C279	Respiratory electron transport chain	SIGNOR-PH141	
Mitochondrial respiratory chain complex IV	SIGNOR-C280	Respiratory electron transport chain	SIGNOR-PH141	
MK-2206	CHEBI:67271	AKT1	P31750	
MK-2206	CHEBI:67271	AKT2	Q60823	
MK-2206	CHEBI:67271	AKT3	Q9WUA6	
MK-2206	CHEBI:67271	AKT	SIGNOR-PF24	
MK-2461	CID:44137946	FLT3	Q00342	
MK-2461	CID:44137946	MERTK	Q60805	
MK-2461	CID:44137946	MET	P16056	
MK-2461	CID:44137946	MST1R	Q62190	
MK-2461	CID:44137946	PDGFRB	P05622	
MK-8245	CID:24988881	SCD3	Q99PL7	
MLH1	Q9JK91	DNA_repair	SIGNOR-PH57	
MLL-AF4	SIGNOR-FP4	Apoptosis	SIGNOR-PH2	
MLL1 complex	SIGNOR-C89	PAX7/MLL1 complex	SIGNOR-C90	0.1
MLL-AF4	SIGNOR-FP4	Cell_death	SIGNOR-PH109	
PPM1D	Q9QZ67	RPS6KA3	P18654	0.234
PPM1D	Q9QZ67	RPS6KA3	P18654	0.234
IKBKE	Q9R0T8	Tank	P70347	0.673
alvocidib hydrochloride	CHEBI:90998	CDK1	P11440	
Mllt11	P97783	Differentiation	SIGNOR-PH37	
Mllt11	P97783	Proliferation	SIGNOR-PH4	
MMP14	P53690	Adipogenesis	SIGNOR-PH26	
Mmp1a	Q9EPL5	Angiogenesis	SIGNOR-PH46	
PPM1D	Q9QZ67	RPS6KA3	P18654	0.234
PPM1D	Q9QZ67	MDM2	P23804	0.604
PPM1D	Q9QZ67	MDM2	P23804	0.604
PPM1D	Q9QZ67	ATM	Q62388	0.34
PPM1D	Q9QZ67	MAPK14	P47811	0.338
PPM1D	Q9QZ67	MAPK14	P47811	0.338
MMP3	P28862	HBEGF	Q06186	0.409
moclobemide	CHEBI:83531	Maoa	Q64133	
moclobemide	CHEBI:83531	Maob	Q8BW75	
morphine	CHEBI:17303	OPRD1	P32300	
morphine	CHEBI:17303	OPRK1	P33534	
morphine	CHEBI:17303	OPRM1	P42866	
motesanib	CHEBI:51098	FLT1	P35969	
alvocidib hydrochloride	CHEBI:90998	CDK2	P97377	
motesanib	CHEBI:51098	KDR	P35918	
alvocidib hydrochloride	CHEBI:90998	CDK4	P30285	
MRE11/RAD50/NBS1	SIGNOR-C147	DNA_repair	SIGNOR-PH57	
Mrpl23	O35972	39S mitochondrial large ribosomal subunit	SIGNOR-C285	
Nckap1	P28660	Nhs	B1AV60	0.1
Mrpl58	Q8R035	39S mitochondrial large ribosomal subunit	SIGNOR-C285	
alvocidib hydrochloride	CHEBI:90998	CDK5	P49615	
alvocidib hydrochloride	CHEBI:90998	CDK6	Q64261	
MTA1	Q8K4B0	CLOCK/ARNTL	SIGNOR-C195	
HEY1	Q9WV93	MYOG	P12979	0.273
alvocidib hydrochloride	CHEBI:90998	CDK9	Q99J95	
mTORC1	SIGNOR-C3	Autophagy	SIGNOR-PH31	
mTORC1	SIGNOR-C3	Cell_growth	SIGNOR-PH33	
IKBKE	Q9R0T8	IRF7	P70434	0.609
mTORC1	SIGNOR-C3	ISCU	Q9D7P6	
mTORC1	SIGNOR-C3	Proliferation	SIGNOR-PH4	
mTORC1	SIGNOR-C3	Proliferation	SIGNOR-PH4	
mTORC1	SIGNOR-C3	Skeletal_muscle_differentiation	SIGNOR-PH1	
MTOR	Q9JLN9	Myotube_hypertrophy	SIGNOR-PH20	
MTOR	Q9JLN9	Proliferation	SIGNOR-PH4	
MTOR	Q9JLN9	Proliferation	SIGNOR-PH4	
Mycl	P10166	Differentiation	SIGNOR-PH37	
Mycl	P10166	Proliferation	SIGNOR-PH4	
MYC	P01108	Proliferation	SIGNOR-PH4	
MYC	P01108	Proliferation	SIGNOR-PH4	
MYC	P01108	Proliferation	SIGNOR-PH4	
Myct1	Q8R411	Apoptosis	SIGNOR-PH2	
Myct1	Q8R411	Proliferation	SIGNOR-PH4	
MYF5	P24699	Proliferation	SIGNOR-PH4	
MYF6	P15375	Skeletal_muscle_differentiation	SIGNOR-PH1	
MYOD1	P10085	Differentiation	SIGNOR-PH37	
MYOD1	P10085	Skeletal_muscle_differentiation	SIGNOR-PH1	
MYOD1/SWI/SNF complex	SIGNOR-C93	GYS1	Q9Z1E4	
Myof	Q69ZN7	Myoblast_fusion	SIGNOR-PH98	
MYOG	P12979	Skeletal_muscle_differentiation	SIGNOR-PH1	
MYOG	P12979	Skeletal_muscle_differentiation	SIGNOR-PH1	
MYOG	P12979	Skeletal_muscle_differentiation	SIGNOR-PH1	
N-(1,3-benzodioxol-5-ylmethyl)-4-(4-benzofuro[3,2-d]pyrimidinyl)-1-piperazinecarbothioamide	CHEBI:91389	PDGFRA	P26618	
N1'-[3-fluoro-4-[[6-methoxy-7-[3-(4-morpholinyl)propoxy]-4-quinolinyl]oxy]phenyl]-N1-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide	CHEBI:91418	AXL	Q00993	
N1'-[3-fluoro-4-[[6-methoxy-7-[3-(4-morpholinyl)propoxy]-4-quinolinyl]oxy]phenyl]-N1-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide	CHEBI:91418	KDR	P35918	
N1'-[3-fluoro-4-[[6-methoxy-7-[3-(4-morpholinyl)propoxy]-4-quinolinyl]oxy]phenyl]-N1-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide	CHEBI:91418	MET	P16056	
N1'-[3-fluoro-4-[[6-methoxy-7-[3-(4-morpholinyl)propoxy]-4-quinolinyl]oxy]phenyl]-N1-(4-fluorophenyl)cyclopropane-1,1-dicarboxamide	CHEBI:91418	MET	P16056	
N'-(1,8-dimethyl-4-imidazo[1,2-a]quinoxalinyl)ethane-1,2-diamine	CHEBI:91340	CHUK	Q60680	
N'-(1,8-dimethyl-4-imidazo[1,2-a]quinoxalinyl)ethane-1,2-diamine	CHEBI:91340	IKBKB	O88351	
N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-2-(2,6-dimethoxyphenoxy)ethanamine	CHEBI:64098	ADRA1A	P97718	
N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-2-(2,6-dimethoxyphenoxy)ethanamine	CHEBI:64098	ADRA1B	P97717	
N-(2,3-dihydro-1,4-benzodioxin-2-ylmethyl)-2-(2,6-dimethoxyphenoxy)ethanamine	CHEBI:64098	ADRA1D	P97714	
N-[2-[4-(2-methoxyphenyl)-1-piperazinyl]ethyl]-N-(2-pyridinyl)cyclohexanecarboxamide	CHEBI:125619	HTR1A	Q64264	
N-[2-[4-(2-methoxyphenyl)-1-piperazinyl]ethyl]-N-(2-pyridinyl)cyclohexanecarboxamide	CHEBI:125619	HTR1A	Q64264	
N-[2-[4-(2-methoxyphenyl)-1-piperazinyl]ethyl]-N-(2-pyridinyl)cyclohexanecarboxamide	CHEBI:125619	HTR1A	Q64264	
N-(2-(4-(7-Methoxy-1-naphthalenyl)-1-piperazinyl)ethyl)-2-thiophenecarboxamide	CID:131907	HTR1A	Q64264	
N-(2,6-dimethylphenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine	CHEBI:92386	ADRA2A	Q01338	
N-(2,6-dimethylphenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine	CHEBI:92386	Adra2b	P30545	
N-(2,6-dimethylphenyl)-5,6-dihydro-4H-1,3-thiazin-2-amine	CHEBI:92386	Adra2c	Q01337	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC1	O09106	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC1	O09106	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC1	O09106	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC2	P70288	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC2	P70288	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC2	P70288	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC3	O88895	
N-(2-aminophenyl)-4-[[[4-(3-pyridinyl)-2-pyrimidinyl]amino]methyl]benzamide	CHEBI:94525	HDAC3	O88895	
